stop_name,stop_lat,location_type,stop_lon,stop_id,parent_station
AB007 (Unknown),9.0913142,0,38.9364849,node/11037676714,
44 Mazoriya,9.0951384,0,38.950416,node/11037676715,
44 Mazoriya,9.0954356,0,38.951249,node/11037676716,
Legeberi,9.100918,0,38.9707925,node/11037676718,
Ejere,9.1050166,0,38.9845665,node/11037676720,
Dire Mazoriya,9.1088419,0,38.9858612,node/11037676721,
Dire Mazoriya,9.1090753,0,38.9859133,node/11037676722,
AB007 (Unknown),9.1440476,0,39.0122379,node/11037676724,
Sendafa,9.1496399,0,39.0183309,node/11037676725,
Sendafa,9.1496263,0,39.018355,node/11037676726,
Sendafa,9.1521767,0,39.0244892,node/11037676727,
Sendafa,9.152149,0,39.0244927,node/11037676728,
AB007 (Unknown),9.1578674,0,39.0302807,node/11037676729,
AB007 (Unknown),9.1574422,0,39.0299296,node/11037676730,
AB007 (Unknown),9.1592362,0,39.0456183,node/11037676731,
AB007 (Unknown),9.1590866,0,39.046121,node/11037676732,
AB007 (Unknown),9.1604945,0,39.0558246,node/11037676734,
AB007 (Unknown),9.1619748,0,39.0641581,node/11037676735,
AB007 (Unknown),9.163981,0,39.0682041,node/11037676736,
AB007 (Unknown),9.1693964,0,39.0875239,node/11037676737,
AB007 (Unknown),9.1687367,0,39.0896188,node/11037676738,
Aleltu,9.1662839,0,39.1027184,node/11037676739,
Aleltu,9.1662626,0,39.102728,node/11037676740,
AB007 (Unknown),9.164474,0,39.1230371,node/11037676741,
AB007 (Unknown),9.1799165,0,39.1388553,node/11037676742,
AB007 (Unknown),9.1799041,0,39.1388713,node/11037676743,
Aleltu Primary School,9.1943634,0,39.1503105,node/11037676744,
Aleltu,9.1972246,0,39.1541385,node/11037676745,
Aleltu,9.197224,0,39.1541398,node/11037676746,
Sansusi,9.0714467,0,38.6890883,node/11042897810,
Bole Arabsa (2),8.984528,0,38.884825,node/11043826061,
Nebu Mikael,9.0020038,0,38.876972,node/11043826062,
Noah Real Estate,9.0100045,0,38.8779351,node/11043826063,
Akaki Beretaberet,8.8738813,0,38.7887361,node/11056827967,
02 Kebele,8.8634768,0,38.7926746,node/11056827968,
Bercheko Fabrica (Asko),9.0639333,0,38.6982912,node/11056827970,
Aba Kiros Roundabout,9.055687,0,38.8778595,node/11057053412,
Sululta,9.1824886,0,38.7589682,node/11083569807,
Sululta,9.182486,0,38.7589772,node/11083569808,
Lomi Meda,9.0437243,0,38.6991213,node/11084058584,
Kality Total,8.8946653,0,38.7731535,node/11141680766,
Gelan Condominium,8.8802185,0,38.7685475,node/11141680767,
Tulu Dimtu,8.8548249,0,38.8021725,node/11141680768,
Delta Fuel Station,8.8500677,0,38.8092566,node/11141680769,
Sidama Awash NOC,8.8418262,0,38.8232319,node/11141680770,
Atlas Resort,8.832002,0,38.8389713,node/11141680771,
KOSPI,8.8291949,0,38.8537746,node/11141680772,
Gelan,8.8278084,0,38.858859,node/11141680773,
Gelan Customs,8.8203469,0,38.8702432,node/11141680774,
Dukem,8.7923056,0,38.904499,node/11141680775,
Dukem,8.7922998,0,38.9044942,node/11141680777,
Abysinnia Bank Oda Nebie Branch,8.797776,0,38.8975841,node/11141680778,
Elsewdy,8.815161,0,38.8839407,node/11141680779,
Gelan Customs,8.8198585,0,38.8707062,node/11141680780,
Gelan,8.8270952,0,38.8596898,node/11141680781,
KOSPI,8.8291497,0,38.8540415,node/11141680782,
Adal Bamboo Industrial PLC,8.8377264,0,38.8322523,node/11141680783,
Tulu Dimtu,8.8540591,0,38.8041206,node/11141680784,
Awash Bank (Akaki Kality),8.8834419,0,38.7764645,node/11141680785,
Goro Primary School,8.9972521,0,38.8231714,node/11141680786,
Goro Roundabout,8.9900772,0,38.8299116,node/11141680787,
Eldana Pharmacy,8.7626358,0,38.9415156,node/11141680789,
Bishoftu Harar Supermarket,8.7607556,0,38.9438969,node/11141680790,
Bishoftu (Pyramid Paradise),8.7518265,0,38.956868,node/11141680791,
Bishoftu (Eyasu Meda),8.7514113,0,38.9619408,node/11141680792,
Bishoftu,8.7503176,0,38.9688962,node/11141680793,
Bishoftu,8.7477551,0,38.9826702,node/11141680794,
Debre Zeit,8.7420315,0,38.9919321,node/11141680795,
Debre Zeit,8.7420301,0,38.9919258,node/11141680797,
Bishoftu,8.7474961,0,38.9870775,node/11141680798,
Bishoftu,8.7477204,0,38.9827942,node/11141680799,
Eastern Industry Zone,8.750961,0,38.9671489,node/11141680800,
Bishoftu (Eyasu Meda),8.7513994,0,38.9621546,node/11141680801,
Eastern Industry Zone,8.7576518,0,38.9482453,node/11141680802,
Eldana Pharmacy,8.7626829,0,38.9414383,node/11141680803,
Debre Zeit (Toll Exit),8.7735832,0,38.9285515,node/11141680804,
Tulu Dimtu,8.8754399,0,38.8192872,node/11141681405,
Adwa Square,9.0233046,0,38.7798968,node/11167384415,
Gurd-shola,9.0190573,0,38.8208064,node/11167384416,
Saint Georgis,8.9941992,0,38.8519306,node/11167384417,
Summit Condominiums,8.990876,0,38.8532697,node/11167384418,
Ambassador,9.0173538,0,38.7552159,node/11171800354,
St. Urael Church,9.0095662,0,38.7753536,node/11171800358,
St. Urael Church,9.010175,0,38.7749389,node/11171800359,
Kazanchis (6th),9.0171474,0,38.7708345,node/11171800360,
Place Parking (Gibi Gebriel),9.021832,0,38.7649831,node/11171800361,
Summit Condominiums,8.9907776,0,38.8526426,node/11171800362,
